,Country,AQI.Value,AQI.Category,CO.AQI.Value,CO.AQI.Category,Ozone.AQI.Value,Ozone.AQI.Category,NO2.AQI.Value,NO2.AQI.Category,PM2.5.AQI.Value,PM2.5.AQI.Category
19687,71,27,0,0,0,23,1,1,0,27,0
19688,65,59,1,1,0,38,2,0,0,59,1
19689,122,155,3,1,0,32,2,0,0,155,3
19690,37,51,1,1,0,22,1,4,1,51,1
19691,122,189,3,1,0,83,3,0,0,189,3
19692,123,49,0,1,0,49,3,1,0,23,0
19693,111,27,0,1,0,27,1,2,1,15,0
19694,65,49,0,1,0,42,3,0,0,49,0
19695,46,20,0,0,0,13,0,1,0,20,0
19696,71,37,0,1,0,8,0,0,0,37,0
19697,108,41,0,1,0,41,3,3,1,36,0
19698,62,26,0,0,0,26,1,0,0,3,0
19699,123,36,0,1,0,36,2,0,0,35,0
19700,46,243,4,5,1,1,0,20,2,243,4
19701,37,37,0,1,0,26,1,2,1,37,0
19702,26,28,0,1,0,2,0,3,1,28,0
19703,71,43,0,1,0,11,0,2,1,43,0
19704,91,155,3,1,0,45,3,0,0,155,3
19705,122,185,3,1,0,39,2,0,0,185,3
19706,122,500,5,0,0,31,1,0,0,398,5
19707,126,50,0,1,0,36,2,0,0,50,0
19708,148,77,1,5,1,12,0,1,0,77,1
19709,122,178,3,6,1,107,3,7,2,178,3
19710,123,57,1,1,0,30,1,0,0,57,1
19711,108,57,1,2,1,33,2,4,1,57,1
19712,42,129,2,4,1,2,0,17,2,129,2
19713,155,28,0,1,0,28,1,2,1,16,0
19714,71,45,0,1,0,13,0,3,1,45,0
19715,0,37,0,0,0,37,2,0,0,32,0
19716,88,67,1,2,1,46,3,0,0,67,1
19717,84,41,0,1,0,28,1,4,1,41,0
19718,129,38,0,0,0,31,1,2,1,38,0
19719,164,52,1,1,0,14,0,9,2,52,1
19720,164,60,1,2,1,16,0,18,2,60,1
19721,19,37,0,1,0,18,0,0,0,37,0
19722,0,99,1,2,1,28,1,6,2,99,1
19723,0,34,0,0,0,34,2,0,0,28,0
19724,108,56,1,1,0,56,3,1,0,16,0
19725,68,29,0,0,0,29,1,3,1,25,0
19726,164,60,1,2,1,14,0,23,2,60,1
19727,37,32,0,1,0,32,2,1,0,21,0
19728,155,50,0,1,0,17,0,5,2,50,0
19729,37,66,1,1,0,30,1,3,1,66,1
19730,123,58,1,1,0,22,1,8,2,58,1
19731,164,77,1,2,1,5,0,16,2,77,1
19732,164,55,1,2,1,18,0,17,2,55,1
19733,133,46,0,1,0,27,1,3,1,46,0
19734,122,153,3,1,0,31,1,0,0,153,3
19735,64,38,0,1,0,38,2,1,0,11,0
19736,173,11,0,0,0,11,0,1,0,11,0
19737,91,164,3,1,0,49,3,0,0,164,3
19738,0,113,2,2,1,22,1,12,2,113,2
19739,6,66,1,1,0,37,2,1,0,66,1
19740,46,69,1,1,0,22,1,7,2,69,1
19742,105,46,0,0,0,25,1,0,0,46,0
19743,71,67,1,2,1,4,0,4,1,67,1
19744,64,44,0,1,0,44,3,1,0,19,0
19745,168,87,1,3,1,2,0,7,2,87,1
19746,155,30,0,1,0,30,1,2,1,19,0
19747,72,28,0,1,0,20,0,1,0,28,0
19748,64,43,0,1,0,43,3,1,0,17,0
19749,125,119,2,2,1,119,3,0,0,69,1
19750,164,27,0,1,0,27,1,2,1,16,0
19751,133,33,0,0,0,33,2,1,0,30,0
19752,103,52,1,1,0,43,3,0,0,52,1
19753,164,89,1,2,1,10,0,20,2,89,1
19754,1,13,0,0,0,13,0,0,0,0,0
19755,122,52,1,0,0,22,1,0,0,52,1
19756,164,71,1,1,0,13,0,10,2,71,1
19757,46,36,0,1,0,36,2,0,0,13,0
19758,164,46,0,1,0,32,2,2,1,46,0
19759,122,63,1,1,0,27,1,0,0,63,1
19760,71,35,0,0,0,18,0,2,1,35,0
19761,122,154,3,1,0,38,2,0,0,154,3
19762,108,63,1,1,0,30,1,5,2,63,1
19763,164,30,0,0,0,22,1,4,1,30,0
19764,100,60,1,2,1,22,1,17,2,60,1
19765,68,34,0,1,0,12,0,9,2,34,0
19766,166,22,0,0,0,22,1,0,0,10,0
19767,46,91,1,2,1,8,0,10,2,91,1
19768,125,178,3,4,1,178,3,2,1,142,2
19769,133,32,0,0,0,28,1,2,1,32,0
19770,111,36,0,1,0,24,1,4,1,36,0
19771,122,36,0,0,0,22,1,0,0,36,0
19772,169,65,1,1,0,46,3,3,1,65,1
19773,155,31,0,0,0,31,1,1,0,14,0
19774,122,194,3,3,1,141,3,2,1,194,3
19775,168,68,1,2,1,9,0,6,2,68,1
19776,86,35,0,1,0,9,0,4,1,35,0
19777,108,97,1,1,0,34,2,6,2,97,1
19778,19,17,0,0,0,16,0,0,0,17,0
19779,125,202,4,3,1,202,3,6,2,143,2
19780,164,111,2,3,1,10,0,15,2,111,2
19781,46,79,1,2,1,13,0,5,2,79,1
19782,125,65,1,2,1,65,3,0,0,29,0
19783,133,46,0,1,0,28,1,2,1,46,0
19784,65,87,1,0,0,37,2,0,0,87,1
19785,91,78,1,1,0,55,3,0,0,78,1
19786,56,70,1,1,0,45,3,0,0,70,1
19787,122,160,3,1,0,44,3,0,0,160,3
19788,164,70,1,2,1,4,0,20,2,70,1
19789,112,155,3,2,1,155,3,5,2,139,2
19790,64,68,1,1,0,68,3,3,1,31,0
19791,133,29,0,0,0,27,1,1,0,29,0
19792,19,29,0,0,0,13,0,0,0,29,0
19793,79,60,1,1,0,27,1,1,0,60,1
19794,55,78,1,3,1,8,0,0,0,78,1
19795,164,54,1,1,0,12,0,13,2,54,1
19796,164,56,1,1,0,26,1,4,1,56,1
19797,164,49,0,1,0,34,2,4,1,49,0
19798,51,42,0,1,0,21,0,3,1,42,0
19799,45,72,1,1,0,38,2,0,0,72,1
19800,71,17,0,0,0,14,0,0,0,17,0
19801,123,54,1,1,0,34,2,0,0,54,1
19802,93,50,0,1,0,28,1,1,0,50,0
19803,125,161,3,3,1,161,3,1,0,116,2
19804,133,31,0,1,0,27,1,2,1,31,0
19805,8,36,0,1,0,19,0,1,0,36,0
19806,122,60,1,0,0,24,1,1,0,60,1
19807,34,112,2,2,1,7,0,13,2,112,2
19808,173,25,0,0,0,25,1,0,0,4,0
19809,122,198,3,2,1,160,3,1,0,198,3
19810,71,18,0,0,0,18,0,0,0,14,0
19811,147,64,1,1,0,47,3,1,0,64,1
19812,66,95,1,2,1,12,0,8,2,95,1
19813,46,156,3,2,1,12,0,10,2,156,3
19814,165,59,1,1,0,16,0,0,0,59,1
19815,52,54,1,0,0,22,1,0,0,54,1
19816,19,19,0,0,0,15,0,0,0,19,0
19817,122,62,1,1,0,34,2,0,0,62,1
19818,26,34,0,1,0,1,0,0,0,34,0
19819,166,19,0,0,0,19,0,0,0,18,0
19820,64,45,0,1,0,45,3,0,0,27,0
19821,124,46,0,1,0,22,1,0,0,46,0
19822,7,29,0,1,0,25,1,1,0,29,0
19823,122,198,3,1,0,46,3,0,0,198,3
19824,40,22,0,0,0,15,0,0,0,22,0
19825,123,35,0,1,0,35,2,0,0,22,0
19826,123,52,1,1,0,30,1,4,1,52,1
19827,100,59,1,2,1,35,2,11,2,59,1
19828,164,53,1,1,0,39,2,4,1,53,1
19830,37,44,0,1,0,25,1,2,1,44,0
19831,108,54,1,1,0,39,2,2,1,54,1
19832,97,392,5,23,1,37,2,18,2,392,5
19833,108,48,0,1,0,48,3,1,0,43,0
19834,164,66,1,1,0,21,0,2,1,66,1
19835,164,36,0,1,0,27,1,4,1,36,0
19836,133,25,0,1,0,25,1,2,1,24,0
19837,122,78,1,0,0,24,1,0,0,78,1
19838,123,33,0,1,0,33,2,0,0,22,0
19839,37,42,0,1,0,32,2,1,0,42,0
19840,84,31,0,0,0,31,1,1,0,30,0
19841,123,26,0,1,0,26,1,0,0,13,0
19842,79,56,1,1,0,37,2,1,0,56,1
19843,122,82,1,1,0,41,3,1,0,82,1
19844,66,90,1,4,1,2,0,11,2,90,1
19845,26,32,0,1,0,15,0,2,1,32,0
19846,164,56,1,1,0,46,3,4,1,56,1
19847,46,43,0,1,0,8,0,4,1,43,0
19848,164,83,1,2,1,28,1,17,2,83,1
19849,0,36,0,1,0,18,0,4,1,36,0
19850,125,117,2,2,1,117,3,1,0,95,1
19851,37,44,0,0,0,40,2,0,0,44,0
19852,93,58,1,1,0,33,2,1,0,58,1
19853,155,38,0,0,0,38,2,0,0,14,0
19854,71,198,3,10,1,0,0,35,2,198,3
19855,164,60,1,2,1,29,1,7,2,60,1
19856,133,36,0,1,0,36,2,1,0,27,0
19857,164,73,1,2,1,39,2,11,2,73,1
19858,71,55,1,1,0,9,0,2,1,55,1
19859,122,310,5,1,0,49,3,1,0,257,4
19860,133,36,0,1,0,36,2,2,1,24,0
19861,68,28,0,0,0,28,1,1,0,25,0
19862,164,48,0,1,0,31,1,8,2,48,0
19863,123,32,0,1,0,32,2,3,1,31,0
19864,90,70,1,1,0,23,1,1,0,70,1
19865,18,69,1,3,1,22,1,2,1,69,1
19866,71,52,1,1,0,15,0,4,1,52,1
19867,71,50,0,1,0,10,0,3,1,50,0
19868,37,43,0,1,0,37,2,0,0,43,0
19869,155,31,0,1,0,31,1,1,0,27,0
19870,105,47,0,0,0,28,1,0,0,47,0
19871,71,26,0,1,0,4,0,1,0,26,0
19872,168,44,0,1,0,2,0,2,1,44,0
19873,133,30,0,0,0,30,1,1,0,29,0
19874,125,154,3,1,0,46,3,0,0,154,3
19875,65,55,1,1,0,49,3,4,1,55,1
19876,125,116,2,3,1,116,3,1,0,103,2
19877,46,224,4,2,1,8,0,9,2,224,4
19878,108,66,1,1,0,36,2,4,1,66,1
19879,79,37,0,1,0,37,2,2,1,35,0
19880,87,58,1,1,0,38,2,1,0,58,1
19881,90,53,1,0,0,19,0,0,0,53,1
19882,39,70,1,1,0,41,3,0,0,70,1
19883,122,44,0,0,0,22,1,1,0,44,0
19884,84,37,0,0,0,27,1,4,1,37,0
19885,45,61,1,1,0,32,2,0,0,61,1
19886,66,90,1,3,1,9,0,10,2,90,1
19887,84,30,0,0,0,25,1,2,1,30,0
19888,74,67,1,1,0,41,3,1,0,67,1
19889,71,29,0,0,0,12,0,1,0,29,0
19890,71,40,0,1,0,5,0,1,0,40,0
19891,123,42,0,1,0,42,3,0,0,41,0
19892,95,50,0,1,0,9,0,3,1,50,0
19893,133,53,1,1,0,35,2,2,1,53,1
19894,5,124,2,3,1,124,3,1,0,113,2
19895,158,13,0,0,0,10,0,2,1,13,0
19896,71,44,0,1,0,12,0,5,2,44,0
19897,110,34,0,0,0,34,2,0,0,27,0
19898,164,58,1,1,0,18,0,5,2,58,1
19899,164,61,1,1,0,20,0,3,1,61,1
19900,90,48,0,1,0,18,0,0,0,48,0
19901,83,61,1,1,0,26,1,2,1,61,1
19902,4,39,0,1,0,39,2,0,0,24,0
19903,15,66,1,3,1,33,2,1,0,66,1
19904,133,31,0,0,0,28,1,1,0,31,0
19905,108,47,0,1,0,43,3,4,1,47,0
19906,123,29,0,1,0,27,1,0,0,29,0
19907,45,95,1,2,1,90,3,1,0,95,1
19908,19,36,0,0,0,24,1,0,0,36,0
19909,123,35,0,1,0,35,2,0,0,18,0
19910,110,15,0,1,0,15,0,2,1,9,0
19911,22,106,2,2,1,14,0,2,1,106,2
19912,125,93,1,2,1,93,3,0,0,87,1
19913,92,67,1,1,0,40,2,2,1,67,1
19914,26,34,0,0,0,21,0,0,0,34,0
19915,37,97,1,0,0,25,1,0,0,97,1
19916,122,500,5,0,0,32,2,0,0,474,5
19917,122,150,3,0,0,27,1,0,0,150,3
19918,64,40,0,1,0,40,2,0,0,22,0
19919,122,183,3,4,1,163,3,1,0,183,3
19920,125,124,2,2,1,124,3,0,0,97,1
19921,164,61,1,1,0,32,2,4,1,61,1
19924,0,42,0,1,0,24,1,2,1,42,0
19925,46,41,0,1,0,7,0,4,1,41,0
19926,12,133,2,3,1,101,3,6,2,133,2
19927,123,50,0,1,0,40,2,4,1,50,0
19928,19,21,0,0,0,15,0,0,0,21,0
19929,123,35,0,1,0,35,2,0,0,28,0
19930,85,129,2,2,1,83,3,6,2,129,2
19931,122,160,3,3,1,126,3,1,0,160,3
19932,129,51,1,1,0,20,0,8,2,51,1
19933,122,27,0,1,0,25,1,0,0,27,0
19934,122,149,2,1,0,41,3,0,0,149,2
19935,129,45,0,1,0,25,1,7,2,45,0
19936,122,56,1,1,0,30,1,1,0,56,1
19937,164,61,1,2,1,13,0,19,2,61,1
19938,51,62,1,1,0,30,1,1,0,62,1
19939,125,153,3,2,1,40,2,6,2,153,3
19940,122,134,2,1,0,41,3,0,0,134,2
19941,108,72,1,1,0,36,2,3,1,72,1
19942,138,69,1,1,0,49,3,1,0,69,1
19943,67,77,1,1,0,37,2,1,0,77,1
19944,155,41,0,1,0,23,1,5,2,41,0
19945,122,46,0,0,0,23,1,0,0,46,0
19946,22,52,1,2,1,11,0,1,0,52,1
19947,164,67,1,1,0,13,0,10,2,67,1
19948,164,47,0,1,0,33,2,5,2,47,0
19949,133,45,0,1,0,26,1,3,1,45,0
19950,164,67,1,2,1,26,1,10,2,67,1
19951,122,216,4,4,1,96,3,5,2,216,4
19952,133,35,0,1,0,22,1,4,1,35,0
19953,37,43,0,1,0,23,1,2,1,43,0
19954,164,40,0,1,0,24,1,7,2,40,0
19955,68,36,0,1,0,20,0,8,2,36,0
19956,71,32,0,0,0,12,0,1,0,32,0
19957,164,58,1,1,0,25,1,4,1,58,1
19958,164,53,1,1,0,32,2,5,2,53,1
19959,155,35,0,0,0,28,1,1,0,35,0
19960,108,48,0,1,0,48,3,1,0,40,0
19961,154,35,0,0,0,32,2,1,0,35,0
19962,164,36,0,0,0,21,0,1,0,36,0
19963,122,154,3,1,0,37,2,0,0,154,3
19964,123,35,0,1,0,35,2,0,0,19,0
19965,84,37,0,0,0,26,1,4,1,37,0
19966,37,42,0,1,0,24,1,2,1,42,0
19967,122,72,1,0,0,23,1,0,0,72,1
19968,87,70,1,1,0,31,1,2,1,70,1
19969,46,42,0,1,0,8,0,4,1,42,0
19970,122,144,2,2,1,144,3,0,0,93,1
19971,65,50,0,1,0,40,2,1,0,50,0
19972,125,139,2,3,1,135,3,1,0,139,2
19973,123,42,0,1,0,25,1,2,1,42,0
19974,67,52,1,1,0,26,1,2,1,52,1
19975,168,38,0,1,0,3,0,2,1,38,0
19976,122,120,2,1,0,34,2,0,0,120,2
19977,87,73,1,1,0,29,1,3,1,73,1
19978,37,32,0,0,0,32,2,0,0,13,0
19979,71,13,0,1,0,9,0,0,0,13,0
19980,122,140,2,1,0,38,2,0,0,140,2
19981,164,30,0,1,0,22,1,4,1,30,0
19982,123,44,0,1,0,25,1,2,1,44,0
19983,46,50,0,1,0,16,0,3,1,50,0
19984,37,31,0,1,0,29,1,2,1,31,0
19985,164,57,1,1,0,30,1,8,2,57,1
19986,168,95,1,2,1,11,0,5,2,95,1
19987,108,62,1,1,0,38,2,3,1,62,1
19988,164,68,1,1,0,22,1,16,2,68,1
19990,125,156,3,7,1,44,3,17,2,156,3
19991,164,82,1,0,0,22,1,0,0,82,1
19992,123,50,0,1,0,30,1,0,0,50,0
19993,123,27,0,1,0,27,1,0,0,17,0
19994,125,141,2,3,1,141,3,1,0,114,2
19996,0,30,0,1,0,30,1,1,0,30,0
19997,123,30,0,1,0,30,1,2,1,28,0
19998,123,52,1,1,0,28,1,3,1,52,1
19999,123,40,0,1,0,35,2,5,2,40,0
20000,129,28,0,0,0,28,1,2,1,28,0
20001,164,51,1,1,0,41,3,2,1,51,1
20002,164,50,0,1,0,36,2,4,1,50,0
20003,133,34,0,1,0,27,1,2,1,34,0
20004,129,32,0,0,0,32,2,2,1,28,0
20005,68,37,0,1,0,37,2,1,0,37,0
20006,87,62,1,1,0,55,3,0,0,62,1
20007,122,164,3,3,1,79,3,2,1,164,3
20008,48,45,0,1,0,19,0,0,0,45,0
20009,133,42,0,1,0,42,3,0,0,26,0
20010,15,88,1,2,1,19,0,4,1,88,1
20011,84,47,0,1,0,38,2,2,1,47,0
20012,122,179,3,4,1,95,3,6,2,179,3
20013,164,62,1,1,0,35,2,4,1,62,1
20014,122,160,3,3,1,45,3,2,1,160,3
20015,45,194,3,9,1,12,0,26,2,194,3
20016,165,29,0,0,0,29,1,0,0,22,0
20017,164,118,2,0,0,29,1,0,0,118,2
20018,54,34,0,1,0,34,2,0,0,22,0
20019,90,74,1,2,1,22,1,6,2,74,1
20020,72,22,0,1,0,13,0,1,0,22,0
20021,64,37,0,1,0,37,2,4,1,34,0
20022,124,52,1,1,0,20,0,0,0,52,1
20023,71,40,0,0,0,19,0,1,0,40,0
20024,40,27,0,1,0,19,0,0,0,27,0
20025,136,94,1,2,1,66,3,7,2,94,1
20026,64,37,0,1,0,37,2,2,1,14,0
20027,164,51,1,1,0,41,3,3,1,51,1
20028,46,79,1,1,0,22,1,2,1,79,1
20029,155,41,0,0,0,41,3,0,0,14,0
20030,110,26,0,1,0,22,1,0,0,26,0
20031,123,36,0,1,0,36,2,0,0,28,0
20032,122,102,2,2,1,46,3,1,0,102,2
20033,64,50,0,1,0,48,3,2,1,50,0
20034,71,14,0,1,0,7,0,0,0,14,0
20035,164,74,1,2,1,17,0,19,2,74,1
20036,111,28,0,1,0,28,1,3,1,20,0
20037,37,40,0,1,0,33,2,2,1,40,0
20038,108,49,0,1,0,33,2,1,0,49,0
20039,164,44,0,1,0,28,1,4,1,44,0
20040,3,62,1,1,0,44,3,1,0,62,1
20041,108,68,1,1,0,47,3,0,0,68,1
20042,122,45,0,1,0,33,2,1,0,45,0
20043,164,79,1,2,1,19,0,9,2,79,1
20044,15,95,1,1,0,8,0,11,2,95,1
20045,71,17,0,1,0,7,0,1,0,17,0
20046,164,48,0,1,0,20,0,6,2,48,0
20047,108,54,1,1,0,48,3,1,0,54,1
20048,46,270,4,5,1,1,0,25,2,270,4
20049,122,172,3,4,1,171,3,1,0,172,3
20050,122,109,2,1,0,36,2,0,0,109,2
20051,83,78,1,1,0,15,0,5,2,78,1
20052,122,170,3,4,1,169,3,1,0,170,3
20054,42,159,3,3,1,5,0,11,2,159,3
20055,133,70,1,1,0,36,2,2,1,70,1
20056,108,56,1,1,0,38,2,4,1,56,1
20057,172,86,1,2,1,14,0,2,1,86,1
20058,37,50,0,1,0,30,1,2,1,50,0
20059,164,60,1,2,1,25,1,13,2,60,1
20060,122,29,0,0,0,25,1,0,0,29,0
20061,133,66,1,1,0,33,2,1,0,66,1
20062,123,60,1,1,0,33,2,0,0,60,1
20063,58,64,1,1,0,40,2,0,0,64,1
20064,46,108,2,4,1,5,0,10,2,108,2
20065,34,130,2,1,0,16,0,7,2,130,2
20066,37,43,0,0,0,28,1,0,0,43,0
20067,64,28,0,1,0,28,1,4,1,24,0
20068,15,125,2,4,1,9,0,2,1,125,2
20069,123,46,0,1,0,27,1,1,0,46,0
20070,123,36,0,1,0,30,1,0,0,36,0
20071,64,60,1,1,0,51,3,2,1,60,1
20072,164,52,1,1,0,15,0,4,1,52,1
20073,71,53,1,1,0,14,0,2,1,53,1
20074,12,166,3,1,0,43,3,0,0,166,3
20075,122,160,3,0,0,29,1,0,0,160,3
20076,169,73,1,1,0,57,3,1,0,73,1
20077,37,50,0,1,0,24,1,4,1,50,0
20078,133,42,0,1,0,29,1,3,1,42,0
20079,164,43,0,1,0,7,0,11,2,43,0
20080,164,40,0,1,0,29,1,5,2,40,0
20081,133,32,0,0,0,32,2,0,0,31,0
20082,164,44,0,1,0,44,3,3,1,44,0
20083,62,31,0,0,0,31,1,0,0,10,0
20084,19,26,0,0,0,16,0,0,0,26,0
20085,6,62,1,1,0,38,2,1,0,62,1
20086,155,32,0,1,0,32,2,1,0,26,0
20087,125,26,0,1,0,26,1,0,0,21,0
20088,83,56,1,1,0,30,1,1,0,56,1
20089,40,43,0,1,0,19,0,0,0,43,0
20090,168,53,1,2,1,7,0,3,1,53,1
20091,133,52,1,1,0,27,1,3,1,52,1
20093,164,39,0,1,0,20,0,2,1,39,0
20094,154,34,0,0,0,34,2,0,0,33,0
20095,133,34,0,0,0,34,2,1,0,31,0
20096,108,50,0,2,1,40,2,7,2,50,0
20097,117,18,0,0,0,18,0,0,0,11,0
20098,157,58,1,1,0,58,3,0,0,51,1
20099,123,49,0,1,0,38,2,0,0,49,0
20100,123,36,0,1,0,36,2,0,0,28,0
20101,68,51,1,1,0,31,1,3,1,51,1
20102,37,48,0,1,0,27,1,4,1,48,0
20103,125,55,1,1,0,45,3,0,0,55,1
20104,6,69,1,1,0,39,2,1,0,69,1
20105,164,73,1,2,1,14,0,21,2,73,1
20106,37,51,1,1,0,29,1,3,1,51,1
20107,122,179,3,4,1,150,3,2,1,179,3
20108,125,171,3,3,1,171,3,2,1,103,2
20109,119,29,0,0,0,29,1,1,0,18,0
20110,122,122,2,1,0,34,2,0,0,122,2
20111,96,56,1,1,0,54,3,1,0,56,1
20112,1,41,0,0,0,30,1,0,0,41,0
20113,19,19,0,0,0,15,0,0,0,19,0
20114,71,52,1,1,0,7,0,3,1,52,1
20115,164,68,1,1,0,16,0,6,2,68,1
20116,108,124,2,2,1,32,2,7,2,124,2
20117,88,58,1,2,1,40,2,0,0,58,1
20118,46,36,0,1,0,12,0,2,1,36,0
20119,122,201,4,1,0,44,3,0,0,201,4
20120,122,75,1,2,1,71,3,1,0,75,1
20121,73,47,0,1,0,18,0,0,0,47,0
20122,0,47,0,1,0,38,2,1,0,47,0
20123,164,50,0,1,0,26,1,11,2,50,0
20124,37,58,1,1,0,19,0,6,2,58,1
20125,122,159,3,1,0,32,2,0,0,159,3
20126,133,72,1,1,0,37,2,2,1,72,1
20127,133,75,1,2,1,22,1,9,2,75,1
20128,164,55,1,1,0,23,1,9,2,55,1
20129,164,62,1,2,1,11,0,16,2,62,1
20130,133,46,0,1,0,25,1,4,1,46,0
20131,133,66,1,1,0,36,2,3,1,66,1
20132,125,128,2,4,1,69,3,3,1,128,2
20133,123,52,1,1,0,24,1,3,1,52,1
20134,79,46,0,1,0,46,3,0,0,7,0
20135,71,42,0,2,1,1,0,2,1,42,0
20136,143,76,1,1,0,40,2,3,1,76,1
20137,0,102,2,2,1,26,1,11,2,102,2
20138,110,50,0,1,0,16,0,5,2,50,0
20139,71,61,1,2,1,0,0,5,2,61,1
20140,71,21,0,1,0,13,0,0,0,21,0
20141,71,66,1,2,1,7,0,7,2,66,1
20142,122,50,0,0,0,23,1,0,0,50,0
20143,164,52,1,2,1,16,0,20,2,52,1
20144,122,172,3,4,1,172,3,2,1,165,3
20145,0,53,1,1,0,38,2,2,1,53,1
20146,164,52,1,0,0,29,1,2,1,52,1
20147,71,23,0,0,0,11,0,1,0,23,0
20148,110,28,0,1,0,28,1,2,1,20,0
20149,123,36,0,1,0,30,1,1,0,36,0
20150,126,158,3,4,1,64,3,4,1,158,3
20151,168,58,1,2,1,0,0,4,1,58,1
20152,0,97,1,2,1,26,1,9,2,97,1
20153,125,205,4,5,1,205,3,3,1,152,3
20154,168,24,0,1,0,6,0,2,1,24,0
20155,105,73,1,1,0,33,2,0,0,73,1
20156,0,33,0,0,0,33,2,0,0,33,0
20157,90,71,1,1,0,19,0,0,0,71,1
20158,122,143,2,2,1,143,3,1,0,142,2
20159,164,69,1,2,1,14,0,21,2,69,1
20160,164,64,1,2,1,16,0,27,2,64,1
20161,19,40,0,1,0,17,0,0,0,40,0
20162,108,92,1,1,0,35,2,4,1,92,1
20163,54,55,1,1,0,32,2,1,0,55,1
20164,123,37,0,1,0,37,2,0,0,15,0
20165,164,35,0,1,0,18,0,5,2,35,0
20166,123,34,0,1,0,34,2,0,0,13,0
20167,20,133,2,1,0,46,3,0,0,133,2
20168,123,99,1,2,1,43,3,0,0,99,1
20169,79,44,0,1,0,44,3,0,0,24,0
20170,122,69,1,1,0,29,1,0,0,69,1
20171,65,75,1,1,0,36,2,0,0,75,1
20172,73,62,1,1,0,19,0,0,0,62,1
20173,164,48,0,1,0,21,0,3,1,48,0
20174,164,112,2,3,1,6,0,33,2,112,2
20175,123,36,0,1,0,36,2,0,0,35,0
20176,103,60,1,1,0,21,0,0,0,60,1
20177,71,19,0,1,0,11,0,0,0,19,0
20178,71,29,0,1,0,3,0,0,0,29,0
20179,110,34,0,1,0,34,2,1,0,14,0
20180,52,42,0,0,0,22,1,0,0,42,0
20181,55,65,1,3,1,10,0,0,0,65,1
20182,122,106,2,0,0,24,1,0,0,106,2
20183,114,31,0,1,0,28,1,1,0,31,0
20184,164,62,1,1,0,45,3,4,1,62,1
20185,164,34,0,1,0,32,2,4,1,34,0
20186,164,52,1,1,0,27,1,7,2,52,1
20187,146,18,0,1,0,18,0,0,0,16,0
20188,39,162,3,6,1,9,0,23,2,162,3
20189,123,53,1,1,0,7,0,8,2,53,1
20190,123,40,0,1,0,40,2,0,0,11,0
20191,129,32,0,0,0,32,2,2,1,15,0
20192,129,35,0,0,0,35,2,0,0,13,0
20193,90,60,1,1,0,24,1,1,0,60,1
20194,123,66,1,1,0,18,0,12,2,66,1
20195,164,52,1,1,0,29,1,6,2,52,1
20196,122,166,3,3,1,166,3,1,0,162,3
20197,124,27,0,0,0,19,0,0,0,27,0
20198,19,43,0,1,0,15,0,0,0,43,0
20199,10,169,3,1,0,21,0,2,1,169,3
20200,45,76,1,2,1,37,2,0,0,76,1
20201,41,34,0,1,0,34,2,0,0,21,0
20202,122,25,0,0,0,25,1,0,0,21,0
20203,90,45,0,1,0,17,0,0,0,45,0
20204,50,53,1,1,0,14,0,0,0,53,1
20205,74,67,1,1,0,37,2,1,0,67,1
20206,164,40,0,1,0,24,1,1,0,40,0
20207,45,88,1,2,1,86,3,1,0,88,1
20208,0,55,1,1,0,36,2,1,0,55,1
20209,67,36,0,1,0,28,1,2,1,36,0
20210,45,91,1,2,1,46,3,1,0,91,1
20211,66,129,2,4,1,2,0,14,2,129,2
20212,123,40,0,1,0,40,2,0,0,25,0
20213,19,51,1,1,0,18,0,0,0,51,1
20214,37,56,1,1,0,35,2,0,0,56,1
20215,129,63,1,1,0,28,1,6,2,63,1
20216,54,32,0,1,0,32,2,0,0,28,0
20217,122,158,3,3,1,28,1,3,1,158,3
20218,123,37,0,1,0,37,2,1,0,22,0
20219,164,44,0,1,0,34,2,3,1,44,0
20221,164,57,1,2,1,13,0,17,2,57,1
20222,45,69,1,1,0,41,3,1,0,69,1
20223,123,42,0,1,0,42,3,0,0,33,0
20224,122,167,3,4,1,153,3,1,0,167,3
20225,123,40,0,1,0,36,2,0,0,40,0
20226,164,55,1,1,0,28,1,9,2,55,1
20227,71,35,0,0,0,8,0,2,1,35,0
20228,71,25,0,0,0,20,0,1,0,25,0
20229,122,54,1,1,0,27,1,0,0,54,1
20230,37,38,0,1,0,38,2,2,1,33,0
20231,122,33,0,1,0,30,1,0,0,33,0
20232,15,85,1,2,1,14,0,8,2,85,1
20233,125,153,3,4,1,153,3,3,1,143,2
20234,46,69,1,2,1,6,0,7,2,69,1
20235,108,46,0,1,0,46,3,1,0,35,0
20236,122,156,3,1,0,45,3,0,0,156,3
20237,71,17,0,0,0,17,0,0,0,15,0
20238,133,28,0,1,0,28,1,2,1,26,0
20239,65,49,0,1,0,49,3,2,1,36,0
20240,84,35,0,1,0,32,2,3,1,35,0
20241,133,36,0,1,0,36,2,1,0,32,0
20242,37,38,0,1,0,23,1,2,1,38,0
20243,71,41,0,1,0,13,0,1,0,41,0
20244,67,30,0,0,0,28,1,2,1,30,0
20245,122,50,0,1,0,25,1,0,0,50,0
20246,110,32,0,1,0,31,1,1,0,32,0
20247,123,51,1,1,0,40,2,0,0,51,1
20248,71,51,1,1,0,4,0,4,1,51,1
20249,71,39,0,1,0,11,0,1,0,39,0
20250,67,46,0,1,0,30,1,1,0,46,0
